date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2017/02/03,97840640.0000,32.0775,0.0838,0.2619,1.5425,5.0516,32.2700,0.1375,0.4279,1.7825,5.8467,32.0400,0.095,0.2974,1.64,5.3947,32.2975,-0.05,-0.1546,1.71,5.5905
2017/02/06,107138120.0000,32.2825,0.205,0.6391,2.05,6.7808,32.5725,0.3025,0.9374,2.165,7.12,32.2250,0.185,0.5774,2.06,6.8291,32.6250,0.3275,1.014,2.2175,7.2926
2017/02/07,152633640.0000,32.6350,0.3525,1.0919,2.3475,7.7507,32.8825,0.31,0.9517,2.545,8.389,32.6125,0.3875,1.2025,2.4575,8.1496,33.0225,0.3975,1.2184,2.675,8.8146
2017/02/08,91766600.0000,32.8375,0.2025,0.6205,1.08,3.4008,33.0100,0.1275,0.3877,0.8225,2.5553,32.8050,0.1925,0.5903,1.0525,3.3147,33.0550,0.0325,0.0984,0.4325,1.3258
2017/02/09,113285760.0000,32.9125,0.075,0.2284,0.9188,2.8718,33.1050,0.095,0.2878,0.9725,3.0265,32.7800,-0.025,-0.0762,0.835,2.6139,33.1112,0.0562,0.17,0.7637,2.3609
2017/02/10,80185000.0000,33.1150,0.2025,0.6153,1.0375,3.2344,33.0300,-0.075,-0.2266,0.76,2.3551,33.0125,0.2325,0.7093,0.9725,3.0353,33.2350,0.1238,0.3739,0.9375,2.9027
2017/02/13,91959920.0000,33.2700,0.155,0.4681,0.9875,3.0589,33.3225,0.2925,0.8856,0.75,2.3026,33.1875,0.175,0.5301,0.9625,2.9868,33.4550,0.22,0.662,0.83,2.5441
2017/02/14,132218000.0000,33.3675,0.0975,0.2931,0.7325,2.2445,33.7550,0.4325,1.2979,0.8725,2.6534,33.3125,0.125,0.3766,0.7,2.1464,33.7725,0.3175,0.949,0.75,2.2712
2017/02/15,142314560.0000,33.8800,0.5125,1.5359,1.0425,3.1747,33.8775,0.1225,0.3629,0.8675,2.628,33.6550,0.3425,1.0281,0.85,2.5911,34.0675,0.295,0.8735,1.0125,3.0631
2017/02/16,90159440.0000,33.9175,0.0375,0.1107,1.005,3.0536,33.8363,-0.0412,-0.1216,0.7313,2.209,33.7099,0.0549,0.1631,0.9299,2.8368,33.9750,-0.0925,-0.2715,0.8638,2.6088
2017/02/17,88653120.0000,33.7750,-0.1425,-0.4201,0.66,1.9931,33.9300,0.0937,0.2769,0.9,2.7248,33.7750,0.0651,0.1931,0.7625,2.3097,33.9575,-0.0175,-0.0515,0.7225,2.1739
2017/02/21,97948800.0000,34.0575,0.2825,0.8364,0.7875,2.367,34.1750,0.245,0.7221,0.8525,2.5583,33.9950,0.22,0.6514,0.8075,2.4331,34.1875,0.23,0.6773,0.7325,2.1895
2017/02/22,83076120.0000,34.1075,0.05,0.1468,0.74,2.2177,34.2775,0.1025,0.2999,0.5225,1.5479,34.0275,0.0325,0.0956,0.715,2.1463,34.2800,0.0925,0.2706,0.5075,1.5027
2017/02/23,83049440.0000,34.3450,0.2375,0.6963,0.465,1.3725,34.1325,-0.145,-0.423,0.255,0.7527,34.0750,0.0475,0.1396,0.42,1.248,34.3700,0.09,0.2625,0.3025,0.8879
2017/02/24,87018400.0000,33.9775,-0.3675,-1.07,0.06,0.1769,34.1650,0.0325,0.0952,0.3287,0.9714,33.8200,-0.255,-0.7483,0.1101,0.3266,34.1650,-0.205,-0.5965,0.19,0.5592
2017/02/27,80888840.0000,34.2850,0.3075,0.905,0.51,1.51,34.2325,0.0675,0.1976,0.3025,0.8915,34.0700,0.25,0.7392,0.295,0.8734,34.3588,0.1938,0.5672,0.4013,1.1818
2017/02/28,93785360.0000,34.2700,-0.015,-0.0438,0.2125,0.6239,34.2475,0.015,0.0438,0.0725,0.2121,34.1750,0.105,0.3082,0.18,0.5295,34.3588,0.0,0.0,0.1713,0.5011
2017/03/01,145449760.0000,34.4725,0.2025,0.5909,0.365,1.0701,34.9475,0.7,2.0439,0.67,1.9546,34.3988,0.2238,0.6549,0.3713,1.0912,35.0375,0.6787,1.9753,0.7575,2.2097
2017/03/02,104682760.0000,35.0000,0.5275,1.5302,0.655,1.9071,34.7400,-0.2075,-0.5937,0.6075,1.7798,34.6900,0.2912,0.8465,0.615,1.8048,35.0697,0.0322,0.0919,0.6997,2.0358
2017/03/03,86221480.0000,34.6950,-0.305,-0.8714,0.7175,2.1117,34.9450,0.205,0.5901,0.78,2.283,34.6475,-0.0425,-0.1225,0.8275,2.4468,34.9575,-0.1122,-0.3199,0.7925,2.3196
2017/03/06,84919560.0000,34.8413,0.1463,0.4217,0.5563,1.6226,34.8350,-0.11,-0.3148,0.6025,1.76,34.6490,0.0015,0.0043,0.579,1.6994,34.9425,-0.015,-0.0429,0.5837,1.6988
2017/03/07,69756840.0000,34.7650,-0.0763,-0.219,0.495,1.4444,34.8800,0.045,0.1292,0.6325,1.8469,34.6975,0.0485,0.14,0.5225,1.5289,34.9950,0.0525,0.1502,0.6362,1.8516
2017/03/08,74782000.0000,34.7375,-0.0275,-0.0791,0.265,0.7687,34.7500,-0.13,-0.3727,-0.1975,-0.5651,34.7050,0.0075,0.0216,0.3062,0.8901,34.9500,-0.045,-0.1286,-0.0875,-0.2497
2017/03/09,88471000.0000,34.6850,-0.0525,-0.1511,-0.315,-0.9,34.6700,-0.08,-0.2302,-0.07,-0.2015,34.2625,-0.4425,-1.275,-0.4275,-1.2323,34.6975,-0.2525,-0.7225,-0.3722,-1.0613
2017/03/10,78315680.0000,34.8125,0.1275,0.3676,0.1175,0.3387,34.7850,0.115,0.3317,-0.16,-0.4579,34.6600,0.3975,1.1602,0.0125,0.0361,34.8393,0.1418,0.4087,-0.1182,-0.3381
2017/03/13,68195200.0000,34.7125,-0.1,-0.2873,-0.1288,-0.3697,34.8000,0.015,0.0431,-0.035,-0.1005,34.7050,0.045,0.1298,0.056,0.1616,34.8575,0.0182,0.0522,-0.085,-0.2433
2017/03/14,61127400.0000,34.8250,0.1125,0.3241,0.06,0.1726,34.7475,-0.0525,-0.1509,-0.1325,-0.3799,34.7100,0.005,0.0144,0.0125,0.036,34.9125,0.055,0.1578,-0.0825,-0.2357
2017/03/15,102706880.0000,34.8525,0.0275,0.079,0.115,0.3311,35.1150,0.3675,1.0576,0.365,1.0504,34.7563,0.0463,0.1334,0.0513,0.1478,35.1875,0.275,0.7877,0.2375,0.6795
2017/03/16,76695120.0000,35.1800,0.3275,0.9397,0.495,1.4271,35.1725,0.0575,0.1637,0.5025,1.4494,35.0650,0.3087,0.8882,0.8025,2.3422,35.2550,0.0675,0.1918,0.5575,1.6067
2017/03/17,174802280.0000,35.2500,0.07,0.199,0.4375,1.2567,34.9975,-0.175,-0.4975,0.2125,0.6109,34.9725,-0.0925,-0.2638,0.3125,0.9016,35.2500,-0.005,-0.0142,0.4107,1.1788
2017/03/20,85032400.0000,35.1000,-0.15,-0.4255,0.3875,1.1163,35.3650,0.3675,1.0501,0.565,1.6236,35.0575,0.085,0.243,0.3525,1.0157,35.3750,0.125,0.3546,0.5175,1.4846
2017/03/21,157844520.0000,35.5275,0.4275,1.2179,0.7025,2.0172,34.9600,-0.405,-1.1452,0.2125,0.6116,34.9325,-0.125,-0.3566,0.2225,0.641,35.7000,0.325,0.9187,0.7875,2.2556
2017/03/22,103219280.0000,34.9613,-0.5662,-1.5937,0.1088,0.3122,35.3550,0.395,1.1299,0.24,0.6835,34.9400,0.0075,0.0215,0.1837,0.5285,35.4000,-0.3,-0.8403,0.2125,0.6039
2017/03/23,81197240.0000,35.3150,0.3537,1.0117,0.135,0.3837,35.2300,-0.125,-0.3536,0.0575,0.1635,35.1525,0.2125,0.6082,0.0875,0.2495,35.3961,-0.0039,-0.011,0.1411,0.4002
2017/03/24,89420560.0000,35.3750,0.06,0.1699,0.125,0.3546,35.1600,-0.07,-0.1987,0.1625,0.4643,35.0875,-0.065,-0.1849,0.115,0.3288,35.4350,0.0389,0.1099,0.185,0.5248
2017/03/27,94126680.0000,34.8475,-0.5275,-1.4912,-0.2525,-0.7194,35.2200,0.06,0.1706,-0.145,-0.41,34.6550,-0.4325,-1.2326,-0.4025,-1.1481,35.3050,-0.13,-0.3669,-0.07,-0.1979
2017/03/28,133393600.0000,35.2275,0.38,1.0905,-0.3,-0.8444,35.9500,0.73,2.0727,0.99,2.8318,35.1550,0.5,1.4428,0.2225,0.6369,36.0100,0.705,1.9969,0.31,0.8683
2017/03/29,116696160.0000,35.9200,0.6925,1.9658,0.9587,2.7422,36.0300,0.08,0.2225,0.675,1.9092,35.7975,0.6425,1.8276,0.8575,2.4542,36.1225,0.1125,0.3124,0.7225,2.041
2017/03/30,84756000.0000,36.0475,0.1275,0.355,0.7325,2.0742,35.9825,-0.0475,-0.1318,0.7525,2.136,35.8750,0.0775,0.2165,0.7225,2.0553,36.1250,0.0025,0.0069,0.7289,2.0593
2017/03/31,78305920.0000,35.9300,-0.1175,-0.326,0.555,1.5689,35.9150,-0.0675,-0.1876,0.755,2.1473,35.7525,-0.1225,-0.3415,0.665,1.8953,36.0675,-0.0575,-0.1592,0.6325,1.785
2017/04/03,79880160.0000,35.9275,-0.0025,-0.007,1.08,3.0992,35.9250,0.01,0.0278,0.705,2.0017,35.7625,0.01,0.028,1.1075,3.1958,36.0300,-0.0375,-0.104,0.725,2.0535
2017/04/04,79461200.0000,35.8125,-0.115,-0.3201,0.585,1.6606,36.1925,0.2675,0.7446,0.2425,0.6745,35.7925,0.03,0.0839,0.6375,1.8134,36.2225,0.1925,0.5343,0.2125,0.5901
2017/04/05,110598000.0000,36.0550,0.2425,0.6771,0.135,0.3758,36.0050,-0.1875,-0.5181,-0.025,-0.0694,35.9525,0.16,0.447,0.155,0.433,36.3650,0.1425,0.3934,0.2425,0.6713
2017/04/06,84524160.0000,36.0725,0.0175,0.0485,0.025,0.0694,35.9150,-0.09,-0.25,-0.0675,-0.1876,35.8625,-0.09,-0.2503,-0.0125,-0.0348,36.1300,-0.235,-0.6462,0.005,0.0138
2017/04/07,66634640.0000,35.9325,-0.14,-0.3881,0.0025,0.007,35.8350,-0.08,-0.2227,-0.08,-0.2227,35.8175,-0.045,-0.1255,0.065,0.1818,36.0450,-0.085,-0.2353,-0.0225,-0.0624
2017/04/10,75618720.0000,35.9000,-0.0325,-0.0904,-0.0275,-0.0765,35.7925,-0.0425,-0.1186,-0.1325,-0.3688,35.7250,-0.0925,-0.2583,-0.0375,-0.1049,35.9698,-0.0752,-0.2086,-0.0602,-0.1671
2017/04/11,121366080.0000,35.7350,-0.165,-0.4596,-0.0775,-0.2164,35.4075,-0.385,-1.0756,-0.785,-2.169,35.0150,-0.71,-1.9874,-0.7775,-2.1722,35.8375,-0.1323,-0.3678,-0.385,-1.0629
2017/04/12,81281680.0000,35.4000,-0.335,-0.9375,-0.655,-1.8167,35.4500,0.0425,0.12,-0.555,-1.5415,35.2525,0.2375,0.6783,-0.7,-1.947,35.5375,-0.3,-0.8371,-0.8275,-2.2755
2017/04/13,71102040.0000,35.4775,0.0775,0.2189,-0.595,-1.6495,35.2625,-0.1875,-0.5289,-0.6525,-1.8168,35.2625,0.01,0.0284,-0.6,-1.6731,35.5950,0.0575,0.1618,-0.535,-1.4808
2017/04/17,66116520.0000,35.3700,-0.1075,-0.303,-0.5625,-1.5654,35.4575,0.195,0.553,-0.3775,-1.0534,35.2175,-0.045,-0.1276,-0.6,-1.6752,35.4700,-0.125,-0.3512,-0.575,-1.5952
2017/04/18,58705680.0000,35.3525,-0.0175,-0.0495,-0.5475,-1.5251,35.3000,-0.1575,-0.4442,-0.4925,-1.376,35.2775,0.06,0.1704,-0.4475,-1.2526,35.5100,0.04,0.1128,-0.4598,-1.2783
2017/04/19,69208640.0000,35.4700,0.1175,0.3324,-0.265,-0.7416,35.1700,-0.13,-0.3683,-0.2375,-0.6708,35.1125,-0.165,-0.4677,0.0975,0.2785,35.5000,-0.01,-0.0282,-0.3375,-0.9418
2017/04/20,93176160.0000,35.3050,-0.165,-0.4652,-0.095,-0.2684,35.6100,0.44,1.2511,0.16,0.4513,35.2900,0.1775,0.5055,0.0375,0.1064,35.7300,0.23,0.6479,0.1925,0.5417
2017/04/21,69163600.0000,35.6100,0.305,0.8639,0.1325,0.3735,35.5675,-0.0425,-0.1193,0.305,0.8649,35.4625,0.1725,0.4888,0.2,0.5672,35.6700,-0.06,-0.1679,0.075,0.2107
2017/04/24,68470840.0000,35.8750,0.265,0.7442,0.505,1.4278,35.9100,0.3425,0.963,0.4525,1.2762,35.7950,0.3325,0.9376,0.5775,1.6398,35.9875,0.3175,0.8901,0.5175,1.459
2017/04/25,73302880.0000,35.9775,0.1025,0.2857,0.625,1.7679,36.1325,0.2225,0.6196,0.8325,2.3584,35.9675,0.1725,0.4819,0.69,1.9559,36.2250,0.2375,0.66,0.715,2.0135
2017/04/26,79992200.0000,36.1175,0.14,0.3891,0.6475,1.8255,35.9200,-0.2125,-0.5881,0.75,2.1325,35.8441,-0.1234,-0.3431,0.7316,2.0836,36.1500,-0.075,-0.207,0.65,1.831
2017/04/27,56794640.0000,35.9808,-0.1367,-0.3785,0.6758,1.9142,35.9475,0.0275,0.0766,0.3375,0.9478,35.8275,-0.0166,-0.0463,0.5375,1.5231,36.0400,-0.11,-0.3043,0.31,0.8676
2017/04/28,83133840.0000,36.0225,0.0417,0.1159,0.4125,1.1584,35.9125,-0.035,-0.0974,0.345,0.97,35.8175,-0.01,-0.0279,0.355,1.0011,36.0750,0.035,0.0971,0.405,1.1354
2017/05/01,133993080.0000,36.2750,0.2525,0.701,0.4,1.115,36.6450,0.7325,2.0397,0.735,2.0468,36.2400,0.4225,1.1796,0.445,1.2432,36.8000,0.725,2.0097,0.8125,2.2577
2017/05/02,176731720.0000,36.8850,0.61,1.6816,0.9075,2.5224,36.8775,0.2325,0.6345,0.745,2.0619,36.7100,0.47,1.2969,0.7425,2.0644,37.0225,0.2225,0.6046,0.7975,2.2015
2017/05/03,182318960.0000,36.3975,-0.4875,-1.3217,0.28,0.7752,36.7650,-0.1125,-0.3051,0.845,2.3524,36.0675,-0.6425,-1.7502,0.2234,0.6233,36.8725,-0.15,-0.4052,0.7225,1.9986
2017/05/04,93383880.0000,36.6300,0.2325,0.6388,0.6492,1.8043,36.6325,-0.1325,-0.3604,0.685,1.9056,36.4525,0.385,1.0674,0.625,1.7445,36.7850,-0.0875,-0.2373,0.745,2.0671
2017/05/05,109019400.0000,36.6900,0.06,0.1638,0.6675,1.853,37.2400,0.6075,1.6584,1.3275,3.6965,36.6900,0.2375,0.6515,0.8725,2.436,37.2450,0.46,1.2505,1.17,3.2432
2017/05/08,194681760.0000,37.2575,0.5675,1.5467,0.9825,2.7085,38.2525,1.0125,2.7189,1.6075,4.3867,37.2575,0.5675,1.5467,1.0175,2.8077,38.4250,1.18,3.1682,1.625,4.4158
2017/05/09,155631760.0000,38.4675,1.21,3.2477,1.5825,4.2904,38.4975,0.245,0.6405,1.62,4.3929,38.3625,1.105,2.9658,1.6525,4.5015,38.7200,0.295,0.7677,1.6975,4.585
2017/05/10,103116240.0000,38.4075,-0.06,-0.156,2.01,5.5224,38.3150,-0.1825,-0.4741,1.55,4.216,38.0275,-0.335,-0.8732,1.96,5.4343,38.4850,-0.235,-0.6069,1.6125,4.3732
2017/05/11,108945160.0000,38.1125,-0.295,-0.7681,1.4825,4.0472,38.4875,0.1725,0.4502,1.855,5.0638,38.0775,0.05,0.1315,1.625,4.4579,38.5175,0.0325,0.0844,1.7325,4.7098
2017/05/12,129975080.0000,38.6750,0.5625,1.4759,1.985,5.4102,39.0250,0.5375,1.3966,1.785,4.7932,38.6675,0.59,1.5495,1.9775,5.3898,39.1050,0.5875,1.5253,1.86,4.994
2017/05/15,103649080.0000,39.0025,0.3275,0.8468,1.745,4.6836,38.9250,-0.1,-0.2562,0.6725,1.7581,38.7625,0.095,0.2457,1.505,4.0395,39.1625,0.0575,0.147,0.7375,1.9193
2017/05/16,79977080.0000,38.9850,-0.0175,-0.0449,0.5175,1.3453,38.8675,-0.0575,-0.1477,0.37,0.9611,38.6800,-0.0825,-0.2128,0.3175,0.8276,39.0150,-0.1475,-0.3766,0.295,0.7619
2017/05/17,202697120.0000,38.4000,-0.585,-1.5006,-0.0075,-0.0195,37.5625,-1.305,-3.3576,-0.7525,-1.964,37.4275,-1.2525,-3.2381,-0.6,-1.5778,38.6425,-0.3725,-0.9548,0.1575,0.4093
2017/05/18,134080600.0000,37.8175,-0.5825,-1.5169,-0.295,-0.774,38.1350,0.5725,1.5241,-0.3525,-0.9159,37.7825,0.355,0.9485,-0.295,-0.7747,38.3350,-0.3075,-0.7958,-0.1825,-0.4738
2017/05/19,107571400.0000,38.3450,0.5275,1.3949,-0.33,-0.8533,38.2650,0.13,0.3409,-0.76,-1.9475,38.1575,0.375,0.9925,-0.51,-1.3189,38.4950,0.16,0.4174,-0.61,-1.5599
2017/05/22,91722520.0000,38.5000,0.155,0.4042,-0.5025,-1.2884,38.4975,0.2325,0.6076,-0.4275,-1.0983,38.2275,0.07,0.1835,-0.535,-1.3802,38.6450,0.15,0.3897,-0.5175,-1.3214
2017/05/23,79624680.0000,38.7250,0.225,0.5844,-0.26,-0.6669,38.4500,-0.0475,-0.1234,-0.4175,-1.0742,38.3275,0.1,0.2616,-0.3525,-0.9113,38.7250,0.08,0.207,-0.29,-0.7433
2017/05/24,76807280.0000,38.4600,-0.265,-0.6843,0.06,0.1563,38.3350,-0.115,-0.2991,0.7725,2.0566,38.1675,-0.16,-0.4175,0.74,1.9772,38.5425,-0.1825,-0.4713,-0.1,-0.2588
2017/05/25,76871240.0000,38.4325,-0.0275,-0.0715,0.615,1.6262,38.4675,0.1325,0.3456,0.3325,0.8719,38.2575,0.09,0.2358,0.475,1.2572,38.5875,0.045,0.1168,0.2525,0.6587
2017/05/26,87580080.0000,38.5000,0.0675,0.1756,0.155,0.4042,38.4025,-0.065,-0.169,0.1375,0.3593,38.3275,0.07,0.183,0.17,0.4455,38.5600,-0.0275,-0.0713,0.065,0.1689
2017/05/30,80474480.0000,38.3550,-0.145,-0.3766,-0.145,-0.3766,38.4175,0.015,0.0391,-0.08,-0.2078,38.3325,0.005,0.013,0.105,0.2747,38.6075,0.0475,0.1232,-0.0375,-0.097
2017/05/31,97811000.0000,38.4925,0.1375,0.3585,-0.2325,-0.6004,38.1900,-0.2275,-0.5922,-0.26,-0.6762,38.0950,-0.2375,-0.6196,-0.2325,-0.6066,38.5425,-0.065,-0.1684,-0.1825,-0.4713
2017/06/01,65534440.0000,38.2925,-0.2,-0.5196,-0.1675,-0.4355,38.2950,0.105,0.2749,-0.04,-0.1043,38.0550,-0.04,-0.105,-0.1125,-0.2948,38.3325,-0.21,-0.5449,-0.21,-0.5449
2017/06/02,110860560.0000,38.3950,0.1025,0.2677,-0.0375,-0.0976,38.8625,0.5675,1.4819,0.395,1.0268,38.2225,0.1675,0.4402,-0.035,-0.0915,38.8625,0.53,1.3826,0.275,0.7127
2017/06/05,101110720.0000,38.5850,0.19,0.4949,0.085,0.2208,38.4825,-0.38,-0.9778,0.08,0.2083,38.3650,0.1425,0.3728,0.0375,0.0978,38.6125,-0.25,-0.6433,0.0525,0.1362
2017/06/06,106367400.0000,38.4750,-0.11,-0.2851,0.12,0.3129,38.6125,0.13,0.3378,0.195,0.5076,38.4450,0.08,0.2085,0.1125,0.2935,38.9525,0.34,0.8805,0.345,0.8936
2017/06/07,84070240.0000,38.7550,0.28,0.7277,0.2625,0.682,38.8425,0.23,0.5957,0.6525,1.7086,38.6200,0.175,0.4552,0.525,1.3781,38.9950,0.0425,0.1091,0.4525,1.174
2017/06/08,84576160.0000,38.8125,0.0575,0.1484,0.52,1.358,38.7475,-0.095,-0.2446,0.4525,1.1816,38.6000,-0.02,-0.0518,0.545,1.4321,38.8850,-0.11,-0.2821,0.5525,1.4413
2017/06/09,259131640.0000,38.7975,-0.015,-0.0386,0.4025,1.0483,37.2450,-1.5025,-3.8777,-1.6175,-4.1621,36.5050,-2.095,-5.4275,-1.7175,-4.4934,38.7975,-0.0875,-0.225,-0.065,-0.1673
2017/06/12,288750840.0000,36.4350,-2.3625,-6.0893,-2.15,-5.5721,36.3550,-0.89,-2.3896,-2.1275,-5.5285,35.6275,-0.8775,-2.4038,-2.7375,-7.1354,36.5225,-2.275,-5.8638,-2.09,-5.4128
2017/06/13,136356760.0000,36.7900,0.355,0.9743,-1.685,-4.3795,36.6475,0.2925,0.8046,-1.965,-5.089,36.2875,0.66,1.8525,-2.1575,-5.6119,36.8625,0.34,0.9309,-2.09,-5.3655
2017/06/14,125818360.0000,36.8750,0.085,0.231,-1.88,-4.851,36.2900,-0.3575,-0.9755,-2.5525,-6.5714,35.9600,-0.3275,-0.9025,-2.66,-6.8876,36.8750,0.0125,0.0339,-2.12,-5.4366
2017/06/15,126571600.0000,35.8300,-1.045,-2.8339,-2.9825,-7.6844,36.0725,-0.2175,-0.5993,-2.675,-6.9037,35.5525,-0.4075,-1.1332,-3.0475,-7.8951,36.1200,-0.755,-2.0475,-2.765,-7.1107
2017/06/16,201058160.0000,35.9450,0.115,0.321,-2.8525,-7.3523,35.5675,-0.505,-1.4,-1.6775,-4.504,35.5500,-0.0025,-0.007,-0.955,-2.6161,36.1250,0.005,0.0138,-2.6725,-6.8883
2017/06/19,128814560.0000,35.9150,-0.03,-0.0835,-0.52,-1.4272,36.5850,1.0175,2.8608,0.23,0.6327,35.9150,0.365,1.0267,0.2875,0.807,36.6850,0.56,1.5502,0.1625,0.4449
2017/06/20,99511800.0000,36.7175,0.8025,2.2344,-0.0725,-0.1971,36.2525,-0.3325,-0.9088,-0.395,-1.0778,36.2350,0.32,0.891,-0.0525,-0.1447,36.7175,0.0325,0.0886,-0.145,-0.3934
2017/06/21,84990360.0000,36.3800,-0.3375,-0.9192,-0.495,-1.3424,36.4675,0.215,0.5931,0.1775,0.4891,36.1525,-0.0825,-0.2277,0.1925,0.5353,36.5173,-0.2002,-0.5452,-0.3577,-0.97
2017/06/22,76328680.0000,36.4425,0.0625,0.1718,0.6125,1.7095,36.4075,-0.06,-0.1645,0.335,0.9287,36.2800,0.1275,0.3527,0.7275,2.0463,36.6750,0.1577,0.4319,0.555,1.5365
2017/06/23,141685240.0000,36.2825,-0.16,-0.439,0.3375,0.9389,36.5700,0.1625,0.4463,1.0025,2.8186,36.2775,-0.0025,-0.0069,0.7275,2.0464,36.7900,0.115,0.3136,0.665,1.8408
2017/06/26,102698000.0000,36.7925,0.51,1.4056,0.8775,2.4433,36.4550,-0.115,-0.3145,-0.13,-0.3553,36.3450,0.0675,0.1861,0.43,1.1973,37.0700,0.28,0.7611,0.385,1.0495
2017/06/27,98900840.0000,36.2525,-0.54,-1.4677,-0.465,-1.2664,35.9325,-0.5225,-1.4333,-0.32,-0.8827,35.9050,-0.44,-1.2106,-0.33,-0.9107,36.5400,-0.53,-1.4297,-0.1775,-0.4834
2017/06/28,88211680.0000,36.1225,-0.13,-0.3586,-0.2575,-0.7078,36.4575,0.525,1.4611,-0.01,-0.0274,35.7900,-0.115,-0.3203,-0.3625,-1.0027,36.5275,-0.0125,-0.0342,0.0102,0.0279
2017/06/29,125802080.0000,36.1775,0.055,0.1523,-0.265,-0.7272,35.9200,-0.5375,-1.4743,-0.4875,-1.339,35.5700,-0.22,-0.6147,-0.71,-1.957,36.2825,-0.245,-0.6707,-0.3925,-1.0702
2017/06/30,91947840.0000,36.1125,-0.065,-0.1797,-0.17,-0.4685,36.0050,0.085,0.2366,-0.565,-1.545,35.9450,0.375,1.0543,-0.3325,-0.9165,36.2400,-0.0425,-0.1171,-0.55,-1.495
2017/07/03,57111400.0000,36.2200,0.1075,0.2977,-0.5725,-1.556,35.8750,-0.13,-0.3611,-0.58,-1.591,35.7750,-0.17,-0.4729,-0.57,-1.5683,36.3250,0.085,0.2345,-0.745,-2.0097
2017/07/05,86201080.0000,35.9225,-0.2975,-0.8214,-0.33,-0.9103,36.0225,0.1475,0.4111,0.09,0.2505,35.6809,-0.0941,-0.263,-0.2241,-0.6241,36.1975,-0.1275,-0.351,-0.3425,-0.9373
2017/07/06,96441320.0000,35.7550,-0.1675,-0.4663,-0.3675,-1.0174,35.6825,-0.34,-0.9439,-0.775,-2.1258,35.6025,-0.0784,-0.2197,-0.1875,-0.5239,35.8750,-0.3225,-0.8909,-0.6525,-1.7863
2017/07/07,74108000.0000,35.7250,-0.03,-0.0839,-0.4525,-1.2508,36.0450,0.3625,1.0159,0.125,0.348,35.7250,0.1225,0.3441,0.155,0.4358,36.1875,0.3125,0.8711,-0.095,-0.2618
2017/07/10,84322320.0000,36.0275,0.3025,0.8467,-0.085,-0.2354,36.2650,0.22,0.6103,0.26,0.7221,35.8425,0.1175,0.3289,-0.1025,-0.2852,36.4875,0.3,0.829,0.2475,0.6829
2017/07/11,74588880.0000,36.1825,0.155,0.4302,-0.0375,-0.1035,36.3825,0.1175,0.324,0.5075,1.4146,36.0950,0.2525,0.7045,0.32,0.8945,36.4625,-0.025,-0.0685,0.1375,0.3785
2017/07/12,99335200.0000,36.4675,0.285,0.7877,0.545,1.5172,36.4350,0.0525,0.1443,0.4125,1.1451,36.2050,0.11,0.3048,0.5241,1.4689,36.5450,0.0825,0.2263,0.3475,0.96
2017/07/13,100322000.0000,36.3750,-0.0925,-0.2537,0.62,1.734,36.9425,0.5075,1.3929,1.26,3.5311,36.3600,0.155,0.4281,0.7575,2.1277,37.1225,0.5775,1.5802,1.2475,3.4774
2017/07/14,80468280.0000,36.9925,0.6175,1.6976,1.2675,3.5479,37.2600,0.3175,0.8594,1.215,3.3708,36.8325,0.4725,1.2995,1.1075,3.1001,37.3325,0.21,0.5657,1.145,3.1641
2017/07/17,95062840.0000,37.2050,0.2125,0.5744,1.1775,3.2683,37.3900,0.13,0.3489,1.125,3.1022,37.1425,0.31,0.8416,1.3,3.627,37.7250,0.3925,1.0514,1.2375,3.3916
2017/07/18,71348520.0000,37.3000,0.095,0.2553,1.1175,3.0885,37.5200,0.13,0.3477,1.1375,3.1265,37.1675,0.025,0.0673,1.0725,2.9713,37.5325,-0.1925,-0.5103,1.07,2.9345
2017/07/19,83439320.0000,37.6200,0.32,0.8579,1.1525,3.1603,37.7550,0.235,0.6263,1.32,3.6229,37.4875,0.32,0.861,1.2825,3.5423,37.8550,0.3225,0.8593,1.31,3.5846
2017/07/20,68681960.0000,37.8750,0.255,0.6778,1.5,4.1237,37.5850,-0.17,-0.4503,0.6425,1.7392,37.5475,0.06,0.1601,1.1875,3.266,37.9350,0.08,0.2113,0.8125,2.1887
2017/07/21,100445240.0000,37.4975,-0.3775,-0.9967,0.505,1.3651,37.5675,-0.0175,-0.0466,0.3075,0.8253,37.2200,-0.3275,-0.8722,0.3875,1.0521,37.6100,-0.325,-0.8567,0.2775,0.7433
2017/07/24,85865480.0000,37.6450,0.1475,0.3934,0.44,1.1826,38.0225,0.455,1.2112,0.6325,1.6916,37.4750,0.255,0.6851,0.3325,0.8952,38.1100,0.5,1.3294,0.385,1.0205
2017/07/25,75193000.0000,37.9500,0.305,0.8102,0.65,1.7426,38.1850,0.1625,0.4274,0.665,1.7724,37.9500,0.475,1.2675,0.7825,2.1053,38.4600,0.35,0.9184,0.9275,2.4712
2017/07/26,62596480.0000,38.3375,0.3875,1.0211,0.7175,1.9072,38.3650,0.18,0.4714,0.61,1.6157,38.2650,0.315,0.83,0.7775,2.074,38.4825,0.0225,0.0585,0.6275,1.6576
